address;source_location;insn;indent
0x65b79a0;:0;PUSH	%RBP;
0x65ba2b2;:0;CMP	$0x9,%DL;  (14610) 
0x65ba2b5;:0;JBE	65ba280 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x28e0>;  (14610) 
0x65ba2b7;:0;MOV	%RAX,-0x158(%RBP);(14609) 
0x65ba2be;:0;LEA	-0x170(%RBP),%RDI;(14609) 
0x65ba2c5;:0;LEA	-0x190(%RBP),%RSI;(14609) 
0x65ba2cc;:0;LEA	-0x1e0(%RBP),%RDX;(14609) 
0x65ba2d3;:0;CALL	7640520 <_ZN3tsl7strings7Scanner9GetResultEPSt17basic_string_viewIcSt11char_traitsIcEES6_@plt>;(14609) 
0x65ba2d8;:0;TEST	%AL,%AL;(14609) 
0x65ba2da;:0;JNE	65ba460 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2ac0>;(14609) 
0x65ba2e0;:0;MOVQ	$0x17,-0xf0(%RBP);(14609) 
0x65ba2eb;:0;LEA	-0x5be3552(%RIP),%RAX;(14609) 
0x65ba2f2;:0;MOV	%RAX,-0xe8(%RBP);(14609) 
0x65ba2f9;:0;VMOVDQU	-0x190(%RBP),%XMM0;(14609) 
0x65ba301;:0;MOV	-0x2e0(%RBP),%RAX;(14609) 
0x65ba308;:0;MOV	0x70(%RAX),%RAX;(14609) 
0x65ba30c;:0;AND	$-0x4,%RAX;(14609) 
0x65ba310;:0;MOVQ	$0x15,-0x170(%RBP);(14609) 
0x65ba31b;:0;LEA	-0x5c28149(%RIP),%RCX;(14609) 
0x65ba322;:0;MOV	%RCX,-0x168(%RBP);(14609) 
0x65ba329;:0;VMOVDQU	%XMM0,-0x60(%RBP);(14609) 
0x65ba32e;:0;MOVQ	$0xa,-0x90(%RBP);(14609) 
0x65ba339;:0;LEA	-0x5c1b990(%RIP),%RCX;(14609) 
0x65ba340;:0;MOV	%RCX,-0x88(%RBP);(14609) 
0x65ba347;:0;MOV	(%RAX),%RCX;(14609) 
0x65ba34a;:0;MOV	0x8(%RAX),%RAX;(14609) 
0x65ba34e;:0;MOV	%RAX,-0xc0(%RBP);(14609) 
0x65ba355;:0;MOV	%RCX,-0xb8(%RBP);(14609) 
0x65ba35c;:0;LEA	-0x210(%RBP),%RDI;(14609) 
0x65ba363;:0;LEA	-0x170(%RBP),%RSI;(14609) 
0x65ba36a;:0;LEA	-0x60(%RBP),%RDX;(14609) 
0x65ba36e;:0;LEA	-0x90(%RBP),%RCX;(14609) 
0x65ba375;:0;LEA	-0xc0(%RBP),%R8;(14609) 
0x65ba37c;:0;CALL	7632810 <_ZN3tsl7strings6StrCatB5cxx11ERKNS0_8AlphaNumES3_S3_S3_@plt>;(14609) 
0x65ba381;:0;MOV	-0x210(%RBP),%RAX;(14609) 
0x65ba388;:0;MOV	-0x208(%RBP),%RCX;(14609) 
0x65ba38f;:0;MOV	%RCX,-0x120(%RBP);(14609) 
0x65ba396;:0;MOV	%RAX,-0x118(%RBP);(14609) 
0x65ba39d;:0;LEA	-0x1c0(%RBP),%RDI;(14609) 
0x65ba3a4;:0;LEA	-0xf0(%RBP),%RSI;(14609) 
0x65ba3ab;:0;LEA	-0x120(%RBP),%RDX;(14609) 
0x65ba3b2;:0;CALL	7632c70 <_ZN3tsl7strings6StrCatB5cxx11ERKNS0_8AlphaNumES3_@plt>;(14609) 
0x65ba3b7;:0;MOV	-0x2c0(%RBP),%RSI;(14609) 
0x65ba3be;:0;CMP	-0x2b8(%RBP),%RSI;(14609) 
0x65ba3c5;:0;JE	65ba3ea <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2a4a>;(14609) 
0x65ba3c7;:0;LEA	0x10(%RSI),%RAX;(14609) 
0x65ba3cb;:0;MOV	%RAX,(%RSI);(14609) 
0x65ba3ce;:0;MOV	-0x1c0(%RBP),%RCX;(14609) 
0x65ba3d5;:0;CMP	%R14,%RCX;(14609) 
0x65ba3d8;:0;JE	65ba410 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2a70>;(14609) 
0x65ba3da;:0;MOV	%RCX,(%RSI);(14609) 
0x65ba3dd;:0;MOV	-0x1b0(%RBP),%RAX;(14609) 
0x65ba3e4;:0;MOV	%RAX,0x10(%RSI);(14609) 
0x65ba3e8;:0;JMP	65ba419 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2a79>;(14609) 
0x65ba3ea;:0;LEA	-0x2c8(%RBP),%RDI;(14609) 
0x65ba3f1;:0;LEA	-0x1c0(%RBP),%RDX;(14609) 
0x65ba3f8;:0;CALL	7633930 <_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_@plt>;(14609) 
0x65ba3fd;:0;MOV	-0x1c0(%RBP),%RDI;(14609) 
0x65ba404;:0;CMP	%R14,%RDI;(14609) 
0x65ba407;:0;JE	65ba448 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2aa8>;(14609) 
0x65ba409;:0;CALL	7632540 <_ZdlPv@plt>;(14609) 
0x65ba40e;:0;JMP	65ba448 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2aa8>;(14609) 
0x65ba410;:0;VMOVDQU	(%R14),%XMM0;(14609) 
0x65ba415;:0;VMOVDQU	%XMM0,(%RAX);(14609) 
0x65ba419;:0;MOV	-0x1b8(%RBP),%RAX;(14609) 
0x65ba420;:0;MOV	%RAX,0x8(%RSI);(14609) 
0x65ba424;:0;MOV	%R14,-0x1c0(%RBP);(14609) 
0x65ba42b;:0;MOVQ	$0,-0x1b8(%RBP);(14609) 
0x65ba436;:0;MOVB	$0,-0x1b0(%RBP);(14609) 
0x65ba43d;:0;ADD	$0x20,%RSI;(14609) 
0x65ba441;:0;MOV	%RSI,-0x2c0(%RBP);(14609) 
0x65ba448;:0;MOV	-0x210(%RBP),%RDI;(14609) 
0x65ba44f;:0;LEA	-0x200(%RBP),%RAX;(14609) 
0x65ba456;:0;CMP	%RAX,%RDI;(14609) 
0x65ba459;:0;JE	65ba460 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2ac0>;(14609) 
0x65ba45b;:0;CALL	7632540 <_ZdlPv@plt>;(14609) 
0x65ba460;:0;MOV	%R14,%RBX;(14609) 
0x65ba463;:0;MOV	-0x1e0(%RBP),%R14;(14609) 
0x65ba46a;:0;MOV	-0x1d8(%RBP),%R13;(14609) 
0x65ba471;:0;MOV	%R15,-0x170(%RBP);(14609) 
0x65ba478;:0;MOV	%R14,-0x60(%RBP);(14609) 
0x65ba47c;:0;MOV	%R15,%RAX;(14609) 
0x65ba47f;:0;CMP	$0x10,%R14;(14609) 
0x65ba483;:0;JB	65ba4a9 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b09>;(14609) 
0x65ba485;:0;LEA	-0x170(%RBP),%RDI;(14609) 
0x65ba48c;:0;LEA	-0x60(%RBP),%RSI;(14609) 
0x65ba490;:0;XOR	%EDX,%EDX;(14609) 
0x65ba492;:0;CALL	76324f0 <_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm@plt>;(14609) 
0x65ba497;:0;MOV	%RAX,-0x170(%RBP);(14609) 
0x65ba49e;:0;MOV	-0x60(%RBP),%RCX;(14609) 
0x65ba4a2;:0;MOV	%RCX,-0x160(%RBP);(14609) 
0x65ba4a9;:0;TEST	%R14,%R14;(14609) 
0x65ba4ac;:0;JE	65ba4ce <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b2e>;(14609) 
0x65ba4ae;:0;CMP	$0x1,%R14;(14609) 
0x65ba4b2;:0;JNE	65ba4c0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b20>;(14609) 
0x65ba4b4;:0;MOVZX	(%R13),%ECX;(14609) 
0x65ba4b9;:0;MOV	%CL,(%RAX);(14609) 
0x65ba4bb;:0;JMP	65ba4ce <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b2e>;(14609) 
0x65ba4bd;:0;NOPL	(%RAX);
0x65ba4c0;:0;MOV	%RAX,%RDI;(14609) 
0x65ba4c3;:0;MOV	%R13,%RSI;(14609) 
0x65ba4c6;:0;MOV	%R14,%RDX;(14609) 
0x65ba4c9;:0;CALL	7632500 <memcpy@plt>;(14609) 
0x65ba4ce;:0;MOV	-0x60(%RBP),%RAX;(14609) 
0x65ba4d2;:0;MOV	%RAX,-0x168(%RBP);(14609) 
0x65ba4d9;:0;MOV	-0x170(%RBP),%RCX;(14609) 
0x65ba4e0;:0;MOVB	$0,(%RCX,%RAX,1);(14609) 
0x65ba4e4;:0;MOV	-0x2e0(%RBP),%RSI;(14609) 
0x65ba4eb;:0;MOV	0x68(%RSI),%RAX;(14609) 
0x65ba4ef;:0;TEST	%RAX,%RAX;(14609) 
0x65ba4f2;:0;JE	65ba510 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b70>;(14609) 
0x65ba4f4;:0;MOVSXD	0x60(%RSI),%RCX;(14609) 
0x65ba4f8;:0;CMP	(%RAX),%ECX;(14609) 
0x65ba4fa;:0;JGE	65ba510 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2b70>;(14609) 
0x65ba4fc;:0;LEA	0x1(%RCX),%EDX;(14609) 
0x65ba4ff;:0;MOV	%EDX,0x60(%RSI);(14609) 
0x65ba502;:0;MOV	0x8(%RAX,%RCX,8),%R13;(14609) 
0x65ba507;:0;JMP	65ba572 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2bd2>;(14609) 
0x65ba509;:0;NOPL	(%RAX);
0x65ba510;:0;MOV	-0x2b0(%RBP),%RAX;(14609) 
0x65ba517;:0;MOV	(%RAX),%RDI;(14609) 
0x65ba51a;:0;TEST	%RDI,%RDI;(14609) 
0x65ba51d;:0;JE	65ba540 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2ba0>;(14609) 
0x65ba51f;:0;MOV	$0x20,%ESI;(14609) 
0x65ba524;:0;MOV	0x11558ad(%RIP),%RDX;(14609) 
0x65ba52b;:0;CALL	7633600 <_ZN6google8protobuf5Arena26AllocateAlignedWithCleanupEmPKSt9type_info@plt>;(14609) 
0x65ba530;:0;MOV	%RAX,(%RDX);(14609) 
0x65ba533;:0;MOV	0x11558a6(%RIP),%RCX;(14609) 
0x65ba53a;:0;MOV	%RCX,0x8(%RDX);(14609) 
0x65ba53e;:0;JMP	65ba54a <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2baa>;(14609) 
0x65ba540;:0;MOV	$0x20,%EDI;(14609) 
0x65ba545;:0;CALL	76325c0 <_Znwm@plt>;(14609) 
0x65ba54a;:0;MOV	%RAX,%RCX;(14609) 
0x65ba54d;:0;ADD	$0x10,%RCX;(14609) 
0x65ba551;:0;MOV	%RCX,(%RAX);(14609) 
0x65ba554;:0;MOVQ	$0,0x8(%RAX);(14609) 
0x65ba55c;:0;MOVB	$0,0x10(%RAX);(14609) 
0x65ba560;:0;MOV	-0x2b0(%RBP),%RDI;(14609) 
0x65ba567;:0;MOV	%RAX,%RSI;(14609) 
0x65ba56a;:0;CALL	76335e0 <_ZN6google8protobuf8internal20RepeatedPtrFieldBase18AddOutOfLineHelperEPv@plt>;(14609) 
0x65ba56f;:0;MOV	%RAX,%R13;(14609) 
0x65ba572;:0;MOV	-0x170(%RBP),%RCX;(14609) 
0x65ba579;:0;CMP	%R15,%RCX;(14609) 
0x65ba57c;:0;JE	65ba5c0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c20>;(14609) 
0x65ba57e;:0;LEA	0x10(%R13),%RDX;(14609) 
0x65ba582;:0;MOV	(%R13),%RAX;(14609) 
0x65ba586;:0;CMP	%RDX,%RAX;(14609) 
0x65ba589;:0;JE	65ba5f0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c50>;(14609) 
0x65ba58b;:0;MOV	0x10(%R13),%RDX;(14609) 
0x65ba58f;:0;MOV	%RCX,(%R13);(14609) 
0x65ba593;:0;MOV	-0x168(%RBP),%RCX;(14609) 
0x65ba59a;:0;MOV	%RCX,0x8(%R13);(14609) 
0x65ba59e;:0;MOV	-0x160(%RBP),%RCX;(14609) 
0x65ba5a5;:0;MOV	%RCX,0x10(%R13);(14609) 
0x65ba5a9;:0;TEST	%RAX,%RAX;(14609) 
0x65ba5ac;:0;JE	65ba60a <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c6a>;(14609) 
0x65ba5ae;:0;MOV	%RAX,-0x170(%RBP);(14609) 
0x65ba5b5;:0;MOV	%RDX,-0x160(%RBP);(14609) 
0x65ba5bc;:0;JMP	65ba638 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c98>;(14609) 
0x65ba5be;:0;XCHG	%AX,%AX;
0x65ba5c0;:0;MOV	-0x168(%RBP),%RDX;(14609) 
0x65ba5c7;:0;TEST	%RDX,%RDX;(14609) 
0x65ba5ca;:0;JE	65ba61e <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c7e>;(14609) 
0x65ba5cc;:0;MOV	(%R13),%RDI;(14609) 
0x65ba5d0;:0;CMP	$0x1,%RDX;(14609) 
0x65ba5d4;:0;JNE	65ba616 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c76>;(14609) 
0x65ba5d6;:0;MOVZX	-0x160(%RBP),%EAX;(14609) 
0x65ba5dd;:0;MOV	%AL,(%RDI);(14609) 
0x65ba5df;:0;JMP	65ba61e <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c7e>;(14609) 
0x65ba5e1;:0;NOPW	%CS:(%RAX,%RAX,1);
0x65ba5f0;:0;MOV	%RCX,(%R13);(14609) 
0x65ba5f4;:0;MOV	-0x168(%RBP),%RAX;(14609) 
0x65ba5fb;:0;MOV	%RAX,0x8(%R13);(14609) 
0x65ba5ff;:0;MOV	-0x160(%RBP),%RAX;(14609) 
0x65ba606;:0;MOV	%RAX,0x10(%R13);(14609) 
0x65ba60a;:0;MOV	%R15,-0x170(%RBP);(14609) 
0x65ba611;:0;MOV	%R15,%RAX;(14609) 
0x65ba614;:0;JMP	65ba638 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2c98>;(14609) 
0x65ba616;:0;MOV	%R15,%RSI;(14609) 
0x65ba619;:0;CALL	7632500 <memcpy@plt>;(14609) 
0x65ba61e;:0;MOV	-0x168(%RBP),%RAX;(14609) 
0x65ba625;:0;MOV	%RAX,0x8(%R13);(14609) 
0x65ba629;:0;MOV	(%R13),%RCX;(14609) 
0x65ba62d;:0;MOVB	$0,(%RCX,%RAX,1);(14609) 
0x65ba631;:0;MOV	-0x170(%RBP),%RAX;(14609) 
0x65ba638;:0;MOV	%RBX,%R14;(14609) 
0x65ba63b;:0;MOVQ	$0,-0x168(%RBP);(14609) 
0x65ba646;:0;MOVB	$0,(%RAX);(14609) 
0x65ba649;:0;MOV	-0x170(%RBP),%RDI;(14609) 
0x65ba650;:0;CMP	%R15,%RDI;(14609) 
0x65ba653;:0;JE	65ba1e0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2840>;(14609) 
0x65ba659;:0;CALL	7632540 <_ZdlPv@plt>;(14609) 
0x65ba65e;:0;JMP	65ba1e0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2840>;(14609) 
0x65ba663;:0;MOV	-0x2f0(%RBP),%RCX;
0x65ba66a;:0;MOV	0x190(%RCX),%RAX;
0x65ba671;:0;TEST	%RAX,%RAX;
0x65ba674;:0;JE	65ba732 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2d92>;
0x65ba67a;:0;MOV	0x188(%RCX),%RCX;
0x65ba681;:0;MOV	%RAX,-0x170(%RBP);
0x65ba688;:0;MOV	%RCX,-0x168(%RBP);
0x65ba68f;:0;MOVB	$0xa,-0x160(%RBP);
0x65ba696;:0;LEA	-0x210(%RBP),%RDI;
0x65ba69d;:0;LEA	-0x60(%RBP),%RSI;
0x65ba6a1;:0;LEA	-0x170(%RBP),%RDX;
0x65ba6a8;:0;CALL	7642f60 <_ZNK4absl12lts_2023080216strings_internal8SplitterINS0_6ByCharENS0_10AllowEmptyESt17basic_string_viewIcSt11char_traitsIcEEE18ConvertToContainerISt6vectorINSt7__cxx1112basic_stringIcS7_SaIcEEESaISF_EESF_Lb0EEclERKS9_@plt>;
0x65ba6ad;:0;MOV	-0x210(%RBP),%RBX;
0x65ba6b4;:0;MOV	-0x208(%RBP),%R14;
0x65ba6bb;:0;CMP	%R14,%RBX;
0x65ba6be;:0;MOV	-0x2e0(%RBP),%R15;
0x65ba6c5;:0;JE	65ba74b <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2dab>;
0x65ba6cb;:0;NOPL	(%RAX,%RAX,1);
0x65ba6d0;:0;MOV	%RBX,%RDI;(14607) 
0x65ba6d3;:0;CALL	764d630 <_ZN4absl12lts_2023080228StripTrailingAsciiWhitespaceEPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE@plt>;(14607) 
0x65ba6d8;:0;ADD	$0x20,%RBX;(14607) 
0x65ba6dc;:0;CMP	%R14,%RBX;(14607) 
0x65ba6df;:0;JNE	65ba6d0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2d30>;(14607) 
0x65ba6e1;:0;MOV	-0x210(%RBP),%RBX;
0x65ba6e8;:0;MOV	-0x208(%RBP),%RSI;
0x65ba6ef;:0;MOV	%RSI,%RCX;
0x65ba6f2;:0;SUB	%RBX,%RCX;
0x65ba6f5;:0;JE	65bb00a <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x366a>;
0x65ba6fb;:0;SAR	$0x5,%RCX;
0x65ba6ff;:0;CMP	$0x1,%RCX;
0x65ba703;:0;ADC	$0,%RCX;
0x65ba707;:0;XOR	%R12D,%R12D;
0x65ba70a;:0;MOV	%RBX,%RAX;
0x65ba70d;:0;NOPL	(%RAX);
0x65ba710;:0;CMPQ	$0,0x8(%RAX);(14608) 
0x65ba715;:0;JNE	65bb015 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x3675>;(14608) 
0x65ba71b;:0;INC	%R12;(14608) 
0x65ba71e;:0;ADD	$0x20,%RAX;(14608) 
0x65ba722;:0;CMP	%R12,%RCX;(14608) 
0x65ba725;:0;JNE	65ba710 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2d70>;(14608) 
0x65ba727;:0;MOV	%RSI,%RAX;
0x65ba72a;:0;MOV	%RBX,%RSI;
0x65ba72d;:0;MOV	%ECX,%R12D;
0x65ba730;:0;JMP	65ba754 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2db4>;
0x65ba732;:0;VPXOR	%XMM0,%XMM0,%XMM0;
0x65ba736;:0;VMOVDQA	%XMM0,-0x210(%RBP);
0x65ba73e;:0;MOVQ	$0,-0x200(%RBP);
0x65ba749;:0;XOR	%EBX,%EBX;
0x65ba74b;:0;XOR	%R12D,%R12D;
0x65ba74e;:0;MOV	%RBX,%RAX;
0x65ba751;:0;MOV	%RBX,%RSI;
0x65ba754;:0;SUB	%RBX,%RAX;
0x65ba757;:0;SAR	$0x5,%RAX;
0x65ba75b;:0;MOVSXD	%R12D,%R14;
0x65ba75e;:0;CMP	%R14,%RAX;
0x65ba761;:0;JBE	65ba7ab <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e0b>;
0x65ba763;:0;MOV	%R14,%RCX;
0x65ba766;:0;SAL	$0x5,%RCX;
0x65ba76a;:0;ADD	%RSI,%RCX;
0x65ba76d;:0;ADD	$0x8,%RCX;
0x65ba771;:0;NOPW	%CS:(%RAX,%RAX,1);
0x65ba780;:0;CMPQ	$0,(%RCX);(14606) 
0x65ba784;:0;JNE	65ba795 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2df5>;(14606) 
0x65ba786;:0;INC	%R14;(14606) 
0x65ba789;:0;ADD	$0x20,%RCX;(14606) 
0x65ba78d;:0;CMP	%R14,%RAX;(14606) 
0x65ba790;:0;JNE	65ba780 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2de0>;(14606) 
0x65ba792;:0;MOV	%RAX,%R14;
0x65ba795;:0;MOV	%R14,%R12;
0x65ba798;:0;MOVSXD	%R12D,%R14;
0x65ba79b;:0;MOV	%R12,%R8;
0x65ba79e;:0;CMP	%R14,%RAX;
0x65ba7a1;:0;JA	65ba7b3 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e13>;
0x65ba7a3;:0;MOV	%R14,%RBX;
0x65ba7a6;:0;MOV	%R12D,%R13D;
0x65ba7a9;:0;JMP	65ba829 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e89>;
0x65ba7ab;:0;MOV	%R14,%R8;
0x65ba7ae;:0;CMP	%R14,%RAX;
0x65ba7b1;:0;JBE	65ba7a3 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e03>;
0x65ba7b3;:0;MOV	%R8,-0x2b0(%RBP);
0x65ba7ba;:0;MOV	%R14,%R13;
0x65ba7bd;:0;SAL	$0x5,%R13;
0x65ba7c1;:0;OR	$0x8,%R13;
0x65ba7c5;:0;LEA	-0x170(%RBP),%RBX;
0x65ba7cc;:0;MOV	%R14,%R15;
0x65ba7cf;:0;NOP;
0x65ba7d0;:0;MOV	-0x8(%RSI,%R13,1),%RAX;(14605) 
0x65ba7d5;:0;MOV	(%RSI,%R13,1),%RCX;(14605) 
0x65ba7d9;:0;MOV	%RCX,-0x170(%RBP);(14605) 
0x65ba7e0;:0;MOV	%RAX,-0x168(%RBP);(14605) 
0x65ba7e7;:0;MOV	%RBX,%RDI;(14605) 
0x65ba7ea;:0;XOR	%ESI,%ESI;(14605) 
0x65ba7ec;:0;CALL	65bd530 <_ZN10tensorflow12_GLOBAL__N_119ConsumeDocNameColonEPSt17basic_string_viewIcSt11char_traitsIcEES5_>;(14605) 
0x65ba7f1;:0;MOV	-0x210(%RBP),%RSI;(14605) 
0x65ba7f8;:0;TEST	%AL,%AL;(14605) 
0x65ba7fa;:0;JNE	65ba81c <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e7c>;(14605) 
0x65ba7fc;:0;MOV	%R15,%RCX;(14605) 
0x65ba7ff;:0;INC	%RCX;(14605) 
0x65ba802;:0;MOV	-0x208(%RBP),%RAX;(14605) 
0x65ba809;:0;SUB	%RSI,%RAX;(14605) 
0x65ba80c;:0;SAR	$0x5,%RAX;(14605) 
0x65ba810;:0;ADD	$0x20,%R13;(14605) 
0x65ba814;:0;MOV	%RCX,%R15;(14605) 
0x65ba817;:0;CMP	%RCX,%RAX;(14605) 
0x65ba81a;:0;JA	65ba7d0 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2e30>;(14605) 
0x65ba81c;:0;MOV	%R15,%R13;
0x65ba81f;:0;MOVSXD	%R13D,%RBX;
0x65ba822;:0;MOV	-0x2b0(%RBP),%R8;
0x65ba829;:0;CMP	%R13D,%R12D;
0x65ba82c;:0;MOV	%R13D,%ECX;
0x65ba82f;:0;CMOVL	%R12D,%ECX;
0x65ba833;:0;LEA	0x1(%RBX),%EAX;
0x65ba836;:0;MOV	%RBX,%RDX;
0x65ba839;:0;SAL	$0x5,%RDX;
0x65ba83d;:0;ADD	%RSI,%RDX;
0x65ba840;:0;ADD	$-0x18,%RDX;
0x65ba844;:0;MOV	%RBX,%RDI;
0x65ba847;:0;NOPW	(%RAX,%RAX,1);
0x65ba850;:0;CMP	%RDI,%R14;(14604) 
0x65ba853;:0;JGE	65ba866 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2ec6>;(14604) 
0x65ba855;:0;DEC	%RDI;(14604) 
0x65ba858;:0;DEC	%EAX;(14604) 
0x65ba85a;:0;CMPQ	$0,(%RDX);(14604) 
0x65ba85e;:0;LEA	-0x20(%RDX),%RDX;(14604) 
0x65ba862;:0;JE	65ba850 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2eb0>;(14604) 
0x65ba864;:0;JMP	65ba868 <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2ec8>;
0x65ba866;:0;MOV	%ECX,%EAX;
0x65ba868;:0;SAL	$0x5,%R8;
0x65ba86c;:0;ADD	%R8,%RSI;
0x65ba86f;:0;SUB	%R12D,%EAX;
0x65ba872;:0;MOVSXD	%EAX,%RDX;
0x65ba875;:0;SAL	$0x5,%RDX;
0x65ba879;:0;ADD	%RSI,%RDX;
0x65ba87c;:0;LEA	-0x5bb0811(%RIP),%R8;
0x65ba883;:0;LEA	-0xf0(%RBP),%RDI;
0x65ba88a;:0;MOV	$0x1,%ECX;
0x65ba88f;:0;CALL	764d640 <_ZN4absl12lts_2023080216strings_internal13JoinAlgorithmIPKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEES8_T_SB_St17basic_string_viewIcS6_ENS1_11NoFormatterE@plt>;
0x65ba894;:0;CMPQ	$0,-0xe8(%RBP);
0x65ba89c;:0;MOV	-0x2e0(%RBP),%R15;
0x65ba8a3;:0;JE	65ba8cb <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x2f2b>;
0x65ba8a5;:0;MOV	0x8(%R15),%RAX;
0x65ba8a9;:0;MOV	%RAX,%RDX;
0x65ba8ac;:0;AND	$-0x4,%RDX;
0x65ba8b0;:0;TEST	$0x1,%AL;
0x65ba8b2;:0;JNE	65bb26a <_ZNK10tensorflow12OpDefBuilder8FinalizeEPNS_18OpRegistrationDataE+0x38ca>;
0x65ba8b8;:0;LEA	0x80(%R15),%RDI;
0x65ba8bf;:0;LEA	-0xf0(%RBP),%RSI;
0x65ba8c6;:0;CALL	76335c0 <_ZN6google8protobuf8internal14ArenaStringPtr3SetERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPNS0_5ArenaE@plt>;
0x65ba8cb;:0;VPXOR	%XMM0,%XMM0,%XMM0;
0x65ba8cf;:0;VMOVDQA	%XMM0,-0x190(%RBP);
0x65ba8d7;:0;MOV	-0x210(%RBP),%RAX;
0x65ba8de;:0;MOV	-0x208(%RBP),%RCX;
0x65ba8e5;:0;SUB	%RAX,%RCX;
0x65ba8e8;:0;SAR	$0x5,%RCX;
0x65ba8ec;:0;CMP	%RBX,%RCX;
